length_fresh	id_netcolector	species	mean_density	id
6.1	7985	Thunnus thynnus	0.0141330770535361	1389
6.1	7989	Thunnus thynnus	0.0256089815820204	1390
6.1	7997	Thunnus thynnus	0.00520404000033306	1392
6.1	7965	Thunnus thynnus	0.00850286149632223	1401
6.1	7969	Thunnus thynnus	0.00265944998319228	1402
6.1	7973	Thunnus thynnus	0.0121479916940131	1403
6.1	7977	Thunnus thynnus	0.00412939202135391	1404
6.1	7981	Thunnus thynnus	0.0267255817268289	1405
6.1	7941	Thunnus thynnus	0.00191884365875898	1407
6.1	7945	Thunnus thynnus	0.00227787111987433	1408
6.1	7901	Thunnus thynnus	0.00359544615172207	1420
6.1	7885	Thunnus thynnus	0.0029555019624533	1422
6.1	7865	Thunnus thynnus	0.0183087589102627	1424
6.1	7869	Thunnus alalunga	0.00316447684868737	1425
6.1	7869	Thunnus thynnus	0.00949343054606212	1425
6.1	7873	Thunnus thynnus	0.00682534222265904	1426
6.1	7857	Thunnus thynnus	0.00456459263749466	1429
6.2	4322	Thunnus thynnus	0.00284819139846198	796
6.2	4254	Thunnus thynnus	0.018348623853211	799
6.2	4346	Thunnus thynnus	0.00231053604436229	804
6.2	4366	Thunnus thynnus	0.00182348650619985	809
6.2	4702	Thunnus thynnus	0.00186393289841566	871
6.2	4710	Thunnus thynnus	0.0043308791684712	873
6.2	4738	Thunnus thynnus	0.00296120817293456	880
6.2	4750	Thunnus thynnus	0.00424268137462877	883
6.2	4754	Thunnus thynnus	0.00457142857142857	884
6.2	4760	Thunnus thynnus	0.00269614451334592	885
6.2	4768	Thunnus thynnus	0.00876808417360807	887
6.2	4774	Thunnus thynnus	0.0108342361863489	888
6.2	4786	Thunnus thynnus	0.00696540515439981	891
6.2	4792	Thunnus thynnus	0.00223763705526964	892
6.2	4828	Thunnus thynnus	0.0106609808102345	899
6.2	4842	Thunnus thynnus	0.00237473284255521	902
6.2	4286	Thunnus thynnus	0.00259201658890617	910
6.2	4946	Thunnus thynnus	0.00596302921884317	924
6.2	5352	Thunnus thynnus	0.00213219616204691	933
6.2	5467	Thunnus thynnus	0.00238549618320611	947
6.2	5521	Thunnus thynnus	0.0029385836027035	954
6.2	5537	Thunnus thynnus	0.00475435816164818	956
6.2	5648	Thunnus thynnus	0.00207125103562552	971
6.2	5656	Thunnus thynnus	0.0037943464238285	972
6.2	5664	Thunnus thynnus	0.00285469597487868	973
6.2	5779	Thunnus thynnus	0.00814995925020375	986
6.2	5845	Thunnus thynnus	0.001743679163034	993
6.2	5859	Thunnus thynnus	0.0151591712986357	994
6.2	5867	Thunnus thynnus	0.0171821305841924	995
6.2	5897	Thunnus thynnus	0.00221434898139947	999
6.2	5911	Thunnus thynnus	0.00258331180573495	1000
6.2	5927	Thunnus thynnus	0.00222419928825623	1002
6.2	5082	Thunnus thynnus	0.0043917435221783	1008
6.2	5993	Thunnus thynnus	0.00174489617867737	1010
6.2	6031	Thunnus thynnus	0.00149231457991345	1015
6.2	6045	Thunnus thynnus	0.00909256228405165	1017
6.2	4985	Thunnus thynnus	0.00452284034373587	1022
6.2	5185	Thunnus alalunga	0.00727272727272727	1038
6.2	5193	Thunnus alalunga	0.00402010050251256	1039
6.2	5193	Thunnus thynnus	0.0261306532663317	1039
6.2	5297	Thunnus thynnus	0.00382116927779901	1055
6.2	5321	Thunnus thynnus	0.0037147102526003	1059
6.2	6509	Thunnus thynnus	0.0114854517611026	1090
6.2	6513	Thunnus thynnus	0.00253356979984799	1091
6.2	6487	Thunnus thynnus	0.00167168171180207	1103
6.2	6559	Thunnus thynnus	0.00805477245267821	1120
6.2	6571	Thunnus thynnus	0.00242130750605327	1123
6.2	6579	Thunnus thynnus	0.00497760079641613	1125
6.2	6583	Thunnus thynnus	0.0245060499310767	1126
6.2	6870	Thunnus thynnus	0.00185597624350408	1150
6.2	6874	Thunnus thynnus	0.00266666666666667	1151
6.2	6890	Thunnus thynnus	0.00183789744532255	1155
6.2	6894	Thunnus thynnus	0.00690448791714614	1156
6.2	6898	Thunnus thynnus	0.00208463623097769	1157
6.2	6902	Thunnus thynnus	0.0360596623504344	1158
6.2	6918	Thunnus thynnus	0.00207125103562552	1162
6.2	6930	Thunnus thynnus	0.00992260369120857	1165
6.2	6934	Thunnus thynnus	0.00387221684414327	1166
6.2	6942	Thunnus thynnus	0.0305810397553517	1168
6.2	6946	Thunnus thynnus	0.00232396002788752	1169
6.2	6978	Thunnus thynnus	0.00192122958693564	1177
6.2	6994	Thunnus thynnus	0.00138619351261436	1181
6.2	7002	Thunnus thynnus	0.00253871541000254	1183
6.2	7190	Thunnus thynnus	0.0259815242494226	1212
6.2	7214	Thunnus thynnus	0.00191350937619594	1218
6.2	7218	Thunnus thynnus	0.00247831474597274	1219
6.2	7222	Thunnus thynnus	0.00704887218045113	1220
6.2	7266	Thunnus alalunga	0.00285143997718848	1231
6.2	7286	Thunnus thynnus	0.00235682300259251	1236
6.2	7298	Thunnus thynnus	0.00264900662251656	1239
6.2	7310	Thunnus thynnus	0.0088999644001424	1242
6.2	7499	Thunnus thynnus	0.00189250567751703	1250
6.2	7547	Thunnus thynnus	0.00204834084391643	1262
6.2	7579	Thunnus thynnus	0.00637619553666312	1270
6.2	7659	Thunnus thynnus	0.0876749283426066	1290
6.2	7663	Thunnus thynnus	0.00550256786500367	1291
6.2	7671	Thunnus thynnus	0.001960399921584	1293
6.2	7753	Thunnus thynnus	0.00194893782888326	1314
6.2	7781	Thunnus thynnus	0.013997200559888	1321
6.2	7793	Thunnus thynnus	0.00152578577967653	1324
6.2	7805	Thunnus thynnus	0.0155351871990057	1327
6.2	7821	Thunnus thynnus	0.00289100896212778	1331
6.2	7825	Thunnus thynnus	0.00168180289270098	1332
6.2	7829	Thunnus thynnus	0.0103455410717981	1333
6.2	8234	Thunnus alalunga	0.00186330218885835	1339
6.2	8132	Thunnus thynnus	0.00171568021916785	1358
6.2	8150	Thunnus thynnus	0.00454472738907229	1361
6.2	8156	Thunnus thynnus	0.0173004992924096	1362
6.2	8111	Thunnus alalunga	0.00213991262308777	1366
6.2	8111	Thunnus thynnus	0.00641973786926332	1366
6.2	8079	Thunnus thynnus	0.00248374636379532	1371
6.2	8091	Thunnus thynnus	0.0045594257312103	1374
6.2	8030	Thunnus thynnus	0.108576061150038	1384
6.2	8035	Thunnus alalunga	0.00183564379699248	1385
6.2	8043	Thunnus alalunga	0.00368135379577027	1387
6.2	7985	Thunnus thynnus	0.0188441027380481	1389
6.2	7989	Thunnus thynnus	0.0179262871074143	1390
6.2	8017	Thunnus thynnus	0.00256229450398078	1397
6.2	7965	Thunnus thynnus	0.0141714358272037	1401
6.2	7969	Thunnus thynnus	0.0132972499159614	1402
6.2	7973	Thunnus thynnus	0.0121479916940131	1403
6.2	7977	Thunnus thynnus	0.00619408803203087	1404
6.2	7981	Thunnus thynnus	0.0222713181056908	1405
6.2	7941	Thunnus thynnus	0.00767537463503594	1407
6.2	7889	Thunnus thynnus	0.00165466483109181	1417
6.2	7901	Thunnus thynnus	0.0107863384551662	1420
6.2	7905	Thunnus thynnus	0.00341515125021857	1421
6.2	7885	Thunnus thynnus	0.0029555019624533	1422
6.2	7865	Thunnus thynnus	0.0213602187286398	1424
6.2	7869	Thunnus thynnus	0.0284802916381864	1425
6.2	7873	Thunnus thynnus	0.0204760266679771	1426
6.2	7857	Thunnus thynnus	0.00228229631874733	1429
6.3	4250	Thunnus thynnus	0.00239635753654445	798
6.3	4254	Thunnus thynnus	0.00688073394495413	799
6.3	4328	Thunnus thynnus	0.00171821305841924	801
6.3	4334	Thunnus thynnus	0.00225479143179256	802
6.3	4346	Thunnus thynnus	0.00462107208872458	804
6.3	4366	Thunnus thynnus	0.012764405543399	809
6.3	4650	Thunnus thynnus	0.00448229493500672	858
6.3	4702	Thunnus thynnus	0.00186393289841566	871
6.3	4754	Thunnus thynnus	0.00228571428571429	884
6.3	4760	Thunnus thynnus	0.0188730115934214	885
6.3	4768	Thunnus thynnus	0.0241122314774222	887
6.3	4774	Thunnus thynnus	0.00270855904658722	888
6.3	4786	Thunnus thynnus	0.00696540515439981	891
6.3	4792	Thunnus thynnus	0.00671291116580891	892
6.3	4828	Thunnus thynnus	0.00639658848614072	899
6.3	4838	Thunnus thynnus	0.004516711833785	901
6.3	4946	Thunnus thynnus	0.00596302921884317	924
6.3	5521	Thunnus thynnus	0.00587716720540699	954
6.3	5537	Thunnus thynnus	0.0063391442155309	956
6.3	5564	Thunnus thynnus	0.00196772924045651	959
6.3	5779	Thunnus thynnus	0.010866612333605	986
6.3	5801	Thunnus thynnus	0.00423370025402202	988
6.3	5845	Thunnus thynnus	0.001743679163034	993
6.3	5859	Thunnus alalunga	0.00168435236651507	994
6.3	5859	Thunnus thynnus	0.0168435236651507	994
6.3	5867	Thunnus thynnus	0.0103092783505155	995
6.3	5897	Thunnus thynnus	0.00442869796279894	999
6.3	5927	Thunnus thynnus	0.00222419928825623	1002
6.3	5082	Thunnus thynnus	0.0153711023276241	1008
6.3	6045	Thunnus thynnus	0.00545553737043099	1017
6.3	6067	Thunnus alalunga	0.00327653997378768	1020
6.3	5101	Thunnus alalunga	0.00260213374967473	1027
6.3	5131	Thunnus thynnus	0.00249687890137328	1031
6.3	5139	Thunnus thynnus	0.00285306704707561	1032
6.3	5169	Thunnus thynnus	0.00295159386068477	1036
6.3	5177	Thunnus thynnus	0.00348310693138279	1037
6.3	5193	Thunnus thynnus	0.0180904522613065	1039
6.3	5345	Thunnus alalunga	0.00642157649703002	1062
6.3	6509	Thunnus thynnus	0.0133996937212864	1090
6.3	6529	Thunnus thynnus	0.0018811136192626	1095
6.3	6467	Thunnus thynnus	0.00267022696929239	1098
6.3	6475	Thunnus thynnus	0.00255102040816327	1100
6.3	6559	Thunnus thynnus	0.00402738622633911	1120
6.3	6579	Thunnus thynnus	0.00248880039820806	1125
6.3	6583	Thunnus thynnus	0.0015316281206923	1126
6.3	6894	Thunnus thynnus	0.00230149597238205	1156
6.3	6902	Thunnus thynnus	0.0262252089821341	1158
6.3	6930	Thunnus thynnus	0.00992260369120857	1165
6.3	6934	Thunnus thynnus	0.0116166505324298	1166
6.3	6942	Thunnus thynnus	0.0387359836901121	1168
6.3	6946	Thunnus thynnus	0.00697188008366256	1169
6.3	6994	Thunnus thynnus	0.00138619351261436	1181
6.3	7178	Thunnus thynnus	0.0025062656641604	1209
6.3	7190	Thunnus thynnus	0.023094688221709	1212
6.3	7274	Thunnus alalunga	0.00261780104712042	1233
6.3	7278	Thunnus thynnus	0.00446528242911364	1234
6.3	7282	Thunnus thynnus	0.00241837968561064	1235
6.3	7310	Thunnus thynnus	0.00533997864008544	1242
6.3	7499	Thunnus thynnus	0.00378501135503407	1250
6.3	7579	Thunnus thynnus	0.00212539851222104	1270
6.3	7659	Thunnus thynnus	0.0674422525712359	1290
6.3	7663	Thunnus thynnus	0.0110051357300073	1291
6.3	7679	Thunnus thynnus	0.00190621425848265	1295
6.3	7781	Thunnus thynnus	0.00799840031993601	1321
6.3	7801	Thunnus thynnus	0.00187160771102377	1326
6.3	7805	Thunnus thynnus	0.0310703743980115	1327
6.3	7829	Thunnus thynnus	0.00620732464307883	1333
6.3	7837	Thunnus thynnus	0.00213128729752771	1335
6.3	8156	Thunnus thynnus	0.0151379368808584	1362
6.3	8111	Thunnus alalunga	0.00213991262308777	1366
6.3	8111	Thunnus thynnus	0.00641973786926332	1366
6.3	8055	Thunnus thynnus	0.00194585843490714	1376
6.3	8030	Thunnus thynnus	0.158101983779879	1384
6.3	8039	Thunnus thynnus	0.0262039858009336	1386
6.3	7985	Thunnus thynnus	0.0188441027380481	1389
6.3	7989	Thunnus thynnus	0.0204871852656164	1390
6.3	7993	Thunnus thynnus	0.0019662126026363	1391
6.3	7997	Thunnus thynnus	0.00260202000016653	1392
6.3	7965	Thunnus thynnus	0.00283428716544074	1401
6.3	7969	Thunnus thynnus	0.0106377999327691	1402
6.3	7973	Thunnus thynnus	0.00202466528233552	1403
6.3	7977	Thunnus thynnus	0.00206469601067696	1404
6.3	7981	Thunnus thynnus	0.0378612407796743	1405
6.3	7941	Thunnus thynnus	0.00191884365875898	1407
6.3	7945	Thunnus thynnus	0.00227787111987433	1408
6.3	7901	Thunnus thynnus	0.0215726769103325	1420
6.3	7865	Thunnus thynnus	0.0335660580021482	1424
6.3	7869	Thunnus thynnus	0.0189868610921242	1425
6.3	7873	Thunnus thynnus	0.0136506844453181	1426
6.3	7877	Thunnus thynnus	0.00243990037398793	1427
6.3	7857	Thunnus thynnus	0.00228229631874733	1429
6.4	4250	Thunnus thynnus	0.00718907260963336	798
6.4	4254	Thunnus thynnus	0.00917431192660551	799
6.4	4346	Thunnus thynnus	0.00231053604436229	804
6.4	4366	Thunnus thynnus	0.00547045951859956	809
6.4	4650	Thunnus thynnus	0.00448229493500672	858
6.4	4682	Thunnus thynnus	0.00247586036147561	866
6.4	4690	Thunnus thynnus	0.00421052631578947	868
6.4	4710	Thunnus thynnus	0.0043308791684712	873
6.4	4760	Thunnus thynnus	0.00269614451334592	885
6.4	4768	Thunnus thynnus	0.0109601052170101	887
6.4	4786	Thunnus thynnus	0.00232180171813327	891
6.4	4792	Thunnus thynnus	0.0111881852763482	892
6.4	4828	Thunnus thynnus	0.00639658848614072	899
6.4	4286	Thunnus thynnus	0.00259201658890617	910
6.4	4880	Thunnus thynnus	0.00326583932070542	919
6.4	4946	Thunnus thynnus	0.00596302921884317	924
6.4	5467	Thunnus thynnus	0.00477099236641221	947
6.4	5640	Thunnus alalunga	0.00348310693138279	970
6.4	5779	Thunnus thynnus	0.00271665308340125	986
6.4	5801	Thunnus thynnus	0.00635055038103302	988
6.4	5859	Thunnus thynnus	0.0168435236651507	994
6.4	5867	Thunnus thynnus	0.00687285223367698	995
6.4	5897	Thunnus thynnus	0.00221434898139947	999
6.4	5927	Thunnus alalunga	0.00222419928825623	1002
6.4	5082	Thunnus thynnus	0.00878348704435661	1008
6.4	4985	Thunnus thynnus	0.00226142017186793	1022
6.4	5193	Thunnus thynnus	0.014070351758794	1039
6.4	5305	Thunnus thynnus	0.00197277569540343	1057
6.4	6509	Thunnus thynnus	0.00191424196018377	1090
6.4	6513	Thunnus thynnus	0.00253356979984799	1091
6.4	6475	Thunnus thynnus	0.00255102040816327	1100
6.4	6710	Thunnus thynnus	0.00188643652141105	1109
6.4	6559	Thunnus thynnus	0.00805477245267821	1120
6.4	6579	Thunnus thynnus	0.00746640119462419	1125
6.4	6583	Thunnus thynnus	0.0015316281206923	1126
6.4	6890	Thunnus thynnus	0.00183789744532255	1155
6.4	6902	Thunnus thynnus	0.0196689067366006	1158
6.4	6914	Thunnus thynnus	0.0021381227282446	1161
6.4	6918	Thunnus thynnus	0.00621375310687655	1162
6.4	6930	Thunnus thynnus	0.0218297281206589	1165
6.4	6934	Thunnus thynnus	0.0116166505324298	1166
6.4	6942	Thunnus thynnus	0.00815494393476045	1168
6.4	6946	Thunnus thynnus	0.00464792005577504	1169
6.4	6994	Thunnus thynnus	0.00138619351261436	1181
6.4	7162	Thunnus thynnus	0.00243724104313917	1205
6.4	7178	Thunnus thynnus	0.0025062656641604	1209
6.4	7190	Thunnus thynnus	0.00866050808314088	1212
6.4	7218	Thunnus thynnus	0.00247831474597274	1219
6.4	7234	Thunnus thynnus	0.00220507166482911	1223
6.4	7282	Thunnus thynnus	0.00241837968561064	1235
6.4	7310	Thunnus thynnus	0.00355998576005696	1242
6.4	7499	Thunnus thynnus	0.00378501135503407	1250
6.4	7507	Thunnus thynnus	0.00209424083769634	1252
6.4	7579	Thunnus thynnus	0.00850159404888417	1270
6.4	7651	Thunnus thynnus	0.00198886237072395	1288
6.4	7659	Thunnus thynnus	0.0758725341426404	1290
6.4	7663	Thunnus thynnus	0.00733675715333822	1291
6.4	7679	Thunnus thynnus	0.00381242851696531	1295
6.4	7781	Thunnus thynnus	0.00599880023995201	1321
6.4	7793	Thunnus thynnus	0.00152578577967653	1324
6.4	7805	Thunnus thynnus	0.0326238931179121	1327
6.4	7817	Thunnus thynnus	0.00149521531100478	1330
6.4	7821	Thunnus thynnus	0.00144550448106389	1331
6.4	7829	Thunnus thynnus	0.00206910821435961	1333
6.4	8156	Thunnus thynnus	0.00865024964620479	1362
6.4	8111	Thunnus thynnus	0.0106995631154389	1366
6.4	8115	Thunnus thynnus	0.024658723269944	1367
6.4	8079	Thunnus thynnus	0.00248374636379532	1371
6.4	8063	Thunnus thynnus	0.00475151478291279	1378
6.4	8071	Thunnus alalunga	0.00170757562510928	1380
6.4	8030	Thunnus thynnus	0.209532749587792	1384
6.4	8039	Thunnus thynnus	0.017469323867289	1386
6.4	8043	Thunnus alalunga	0.00368135379577027	1387
6.4	7985	Thunnus thynnus	0.0211996155803041	1389
6.4	7989	Thunnus thynnus	0.0128044907910102	1390
6.4	7997	Thunnus thynnus	0.00520404000033306	1392
6.4	8001	Thunnus thynnus	0.00251970408595215	1393
6.4	7965	Thunnus thynnus	0.0141714358272037	1401
6.4	7969	Thunnus thynnus	0.0132972499159614	1402
6.4	7973	Thunnus thynnus	0.0121479916940131	1403
6.4	7977	Thunnus thynnus	0.00412939202135391	1404
6.4	7981	Thunnus thynnus	0.0178170544845526	1405
6.4	7941	Thunnus thynnus	0.00575653097627695	1407
6.4	7945	Thunnus thynnus	0.00227787111987433	1408
6.4	7889	Thunnus thynnus	0.00165466483109181	1417
6.4	7865	Thunnus thynnus	0.0335660580021482	1424
6.4	7869	Thunnus thynnus	0.00949343054606212	1425
6.5	203	Thunnus thynnus	0.00776727351699083	17
6.5	204	Thunnus thynnus	0.0237026384918918	18
6.5	258	Thunnus thynnus	0.0172082844712296	70
6.5	263	Thunnus thynnus	0.00593030758689835	74
6.5	268	Thunnus thynnus	0.00813275227189091	79
6.5	280	Thunnus thynnus	0.00793278790710776	91
6.5	338	Thunnus thynnus	0.00909002865926066	148
6.5	343	Thunnus thynnus	0.00770135123651906	153
6.5	521	Thunnus thynnus	0.0166459839726131	177
6.5	512	Thunnus thynnus	0.00700298287103643	186
6.5	522	Thunnus thynnus	0.0370186250913522	194
6.5	507	Thunnus thynnus	0.00709192287269333	229
6.5	766	Thunnus alalunga	0.00713023508711729	261
6.5	827	Thunnus thynnus	0.0296178676505752	310
6.5	831	Thunnus thynnus	0.00880875651040715	314
6.5	837	Thunnus thynnus	0.0123227027626772	320
6.5	854	Thunnus alalunga	0.0048472802749222	336
6.5	856	Thunnus alalunga	0.0101514463895662	338
6.5	883	Thunnus alalunga	0.0530268546161354	365
6.5	883	Thunnus thynnus	0.0530268546161354	365
6.5	888	Thunnus thynnus	0.00823890015195275	370
6.5	899	Thunnus alalunga	0.0107211646801591	381
6.5	902	Thunnus alalunga	0.00766475936050261	384
6.5	911	Thunnus alalunga	0.0105115843188267	393
6.5	912	Thunnus thynnus	0.00999765729685262	394
6.5	918	Thunnus alalunga	0.0131129081449466	400
6.5	923	Thunnus alalunga	0.0110390835198159	405
6.5	1320	Thunnus alalunga	0.00780485315170886	492
6.5	1288	Thunnus alalunga	0.0165416734379362	509
6.5	1206	Thunnus thynnus	0.00877150332817114	581
6.5	1346	Thunnus alalunga	0.0168000785426748	618
6.5	1089	Thunnus alalunga	0.00868232980362547	747
6.5	1090	Thunnus alalunga	0.0109889512709777	748
6.5	1090	Thunnus thynnus	0.0219912895308074	748
6.5	1091	Thunnus alalunga	0.00795451924640974	749
6.5	1100	Thunnus alalunga	0.021980191719238	758
6.5	1121	Thunnus alalunga	0.0141963592999062	779
6.5	1126	Thunnus alalunga	0.0191110143252378	780
6.5	4306	Thunnus thynnus	0.00400080016003201	792
6.5	4318	Thunnus thynnus	0.00218245307725884	795
6.5	4250	Thunnus thynnus	0.00479271507308891	798
6.5	4254	Thunnus thynnus	0.00458715596330275	799
6.5	4346	Thunnus thynnus	0.00462107208872458	804
6.5	4366	Thunnus thynnus	0.00364697301239971	809
6.5	4638	Thunnus thynnus	0.00228990153423403	855
6.5	4642	Thunnus thynnus	0.00242836328314716	856
6.5	4650	Thunnus thynnus	0.00896458987001345	858
6.5	4690	Thunnus thynnus	0.00210526315789474	868
6.5	4760	Thunnus thynnus	0.00539228902669183	885
6.5	4768	Thunnus thynnus	0.00657606313020605	887
6.5	4786	Thunnus thynnus	0.00464360343626654	891
6.5	4808	Thunnus thynnus	0.00208376745155241	894
6.5	4828	Thunnus thynnus	0.0106609808102345	899
6.5	4946	Thunnus thynnus	0.00596302921884317	924
6.5	5467	Thunnus thynnus	0.00238549618320611	947
6.5	5529	Thunnus thynnus	0.00221434898139947	955
6.5	5537	Thunnus thynnus	0.00316957210776545	956
6.5	5779	Thunnus thynnus	0.0054333061668025	986
6.5	5801	Thunnus thynnus	0.010584250635055	988
6.5	5859	Thunnus thynnus	0.0134748189321206	994
6.5	5867	Thunnus thynnus	0.0103092783505155	995
6.5	5897	Thunnus thynnus	0.00221434898139947	999
6.5	5919	Thunnus alalunga	0.00208768267223382	1001
6.5	5927	Thunnus thynnus	0.00667259786476868	1002
6.5	5082	Thunnus thynnus	0.00878348704435661	1008
6.5	5993	Thunnus thynnus	0.00174489617867737	1010
6.5	6015	Thunnus thynnus	0.00223264121455682	1013
6.5	6045	Thunnus thynnus	0.00363702491362066	1017
6.5	5101	Thunnus alalunga	0.00260213374967473	1027
6.5	5131	Thunnus thynnus	0.00249687890137328	1031
6.5	5169	Thunnus thynnus	0.00295159386068477	1036
6.5	5185	Thunnus thynnus	0.00727272727272727	1038
6.5	5193	Thunnus thynnus	0.00804020100502513	1039
6.5	5215	Thunnus thynnus	0.00242483026188167	1042
6.5	5273	Thunnus thynnus	0.00192678227360308	1049
6.5	5305	Thunnus thynnus	0.00197277569540343	1057
6.5	6509	Thunnus thynnus	0.0057427258805513	1090
6.5	6475	Thunnus thynnus	0.00255102040816327	1100
6.5	6487	Thunnus thynnus	0.00167168171180207	1103
6.5	6591	Thunnus thynnus	0.00189393939393939	1128
6.5	6615	Thunnus thynnus	0.00177872643187478	1134
6.5	6874	Thunnus thynnus	0.00266666666666667	1151
6.5	6890	Thunnus thynnus	0.00183789744532255	1155
6.5	6894	Thunnus thynnus	0.00230149597238205	1156
6.5	6902	Thunnus thynnus	0.0114735289296837	1158
6.5	6914	Thunnus thynnus	0.0021381227282446	1161
6.5	6918	Thunnus thynnus	0.00207125103562552	1162
6.5	6930	Thunnus thynnus	0.0218297281206589	1165
6.5	6942	Thunnus thynnus	0.0122324159021407	1168
6.5	6954	Thunnus thynnus	0.00158227848101266	1171
6.5	6974	Thunnus thynnus	0.0021767522855899	1176
6.5	7030	Thunnus thynnus	0.00218962119553317	1190
6.5	7190	Thunnus thynnus	0.0115473441108545	1212
6.5	7234	Thunnus thynnus	0.00220507166482911	1223
6.5	7310	Thunnus thynnus	0.00177999288002848	1242
6.5	7579	Thunnus thynnus	0.00212539851222104	1270
6.5	7651	Thunnus thynnus	0.00198886237072395	1288
6.5	7659	Thunnus thynnus	0.0472095767998651	1290
6.5	7663	Thunnus thynnus	0.0238444607483492	1291
6.5	7671	Thunnus thynnus	0.00392079984316801	1293
6.5	7781	Thunnus thynnus	0.001999600079984	1321
6.5	7793	Thunnus thynnus	0.00152578577967653	1324
6.5	7801	Thunnus thynnus	0.00187160771102377	1326
6.5	7805	Thunnus thynnus	0.0310703743980115	1327
6.5	7829	Thunnus thynnus	0.00206910821435961	1333
6.5	8198	Thunnus thynnus	0.00213699323342463	1345
6.5	8210	Thunnus thynnus	0.0018864906143319	1347
6.5	8132	Thunnus thynnus	0.00171568021916785	1358
6.5	8156	Thunnus thynnus	0.0129753744693072	1362
6.5	8111	Thunnus alalunga	0.00213991262308777	1366
6.5	8111	Thunnus thynnus	0.00427982524617555	1366
6.5	8071	Thunnus alalunga	0.00170757562510928	1380
6.5	8030	Thunnus thynnus	0.150482611067596	1384
6.5	8035	Thunnus alalunga	0.00183564379699248	1385
6.5	8043	Thunnus alalunga	0.00368135379577027	1387
6.5	7985	Thunnus thynnus	0.0282661541070722	1389
6.5	7989	Thunnus thynnus	0.0102435926328082	1390
6.5	8009	Thunnus thynnus	0.00234844983523276	1395
6.5	7965	Thunnus thynnus	0.0170057229926445	1401
6.5	7969	Thunnus thynnus	0.00797834994957683	1402
6.5	7973	Thunnus thynnus	0.00202466528233552	1403
6.5	7977	Thunnus thynnus	0.00619408803203087	1404
6.5	7981	Thunnus thynnus	0.0111356590528454	1405
6.5	7941	Thunnus thynnus	0.00383768731751797	1407
6.5	7889	Thunnus thynnus	0.00165466483109181	1417
6.5	7901	Thunnus thynnus	0.0287635692137766	1420
6.5	7865	Thunnus thynnus	0.0183087589102627	1424
6.5	7869	Thunnus thynnus	0.0189868610921242	1425
6.5	7857	Thunnus thynnus	0.00228229631874733	1429
6.6	4250	Thunnus thynnus	0.00239635753654445	798
6.6	4254	Thunnus thynnus	0.00458715596330275	799
6.6	4346	Thunnus thynnus	0.00231053604436229	804
6.6	4646	Thunnus thynnus	0.00213128729752771	857
6.6	4750	Thunnus thynnus	0.00212134068731438	883
6.6	4768	Thunnus thynnus	0.00876808417360807	887
6.6	4786	Thunnus thynnus	0.00232180171813327	891
6.6	4828	Thunnus thynnus	0.0127931769722814	899
6.6	4834	Thunnus thynnus	0.00256805341551104	900
6.6	5859	Thunnus thynnus	0.00505305709954522	994
6.6	5911	Thunnus thynnus	0.00258331180573495	1000
6.6	5927	Thunnus thynnus	0.00222419928825623	1002
6.6	5082	Thunnus thynnus	0.00658761528326746	1008
6.6	5993	Thunnus thynnus	0.00348979235735474	1010
6.6	6039	Thunnus thynnus	0.00134336378291241	1016
6.6	6045	Thunnus thynnus	0.00181851245681033	1017
6.6	4985	Thunnus thynnus	0.00452284034373587	1022
6.6	5101	Thunnus alalunga	0.00260213374967473	1027
6.6	5131	Thunnus thynnus	0.00249687890137328	1031
6.6	5193	Thunnus thynnus	0.00603015075376884	1039
6.6	5215	Thunnus thynnus	0.00242483026188167	1042
6.6	5305	Thunnus thynnus	0.00197277569540343	1057
6.6	6377	Thunnus thynnus	0.00213037920749894	1069
6.6	6509	Thunnus thynnus	0.00957120980091884	1090
6.6	6487	Thunnus thynnus	0.00167168171180207	1103
6.6	6579	Thunnus thynnus	0.00248880039820806	1125
6.6	6583	Thunnus thynnus	0.00306325624138459	1126
6.6	6894	Thunnus thynnus	0.00230149597238205	1156
6.6	6898	Thunnus thynnus	0.00416927246195539	1157
6.6	6902	Thunnus thynnus	0.0196689067366006	1158
6.6	6918	Thunnus thynnus	0.00207125103562552	1162
6.6	6930	Thunnus thynnus	0.0377058940265926	1165
6.6	6934	Thunnus thynnus	0.0116166505324298	1166
6.6	6942	Thunnus thynnus	0.0265035677879715	1168
6.6	6946	Thunnus thynnus	0.00464792005577504	1169
6.6	7178	Thunnus thynnus	0.0075187969924812	1209
6.6	7190	Thunnus thynnus	0.0115473441108545	1212
6.6	7274	Thunnus alalunga	0.00261780104712042	1233
6.6	7278	Thunnus thynnus	0.00446528242911364	1234
6.6	7310	Thunnus thynnus	0.00533997864008544	1242
6.6	7575	Thunnus thynnus	0.00226346763241286	1269
6.6	7579	Thunnus thynnus	0.0148777895855473	1270
6.6	7659	Thunnus thynnus	0.0252908447142135	1290
6.6	7663	Thunnus thynnus	0.0128393250183419	1291
6.6	7721	Thunnus thynnus	0.00203252032520325	1306
6.6	7781	Thunnus thynnus	0.001999600079984	1321
6.6	7793	Thunnus thynnus	0.00152578577967653	1324
6.6	7805	Thunnus thynnus	0.0186422246388069	1327
6.6	8111	Thunnus thynnus	0.00213991262308777	1366
6.6	8030	Thunnus thynnus	0.0285726476710625	1384
6.6	8039	Thunnus thynnus	0.00873466193364452	1386
6.6	7985	Thunnus thynnus	0.0141330770535361	1389
